3.519820e-02  4.147443e-02  4.147443e-02  4.147443e-02  4.147443e-02  4.147443e-02  4.147443e-02  3.519820e-02  1.431642e+00
3.669248e-02  4.310282e-02  4.310282e-02  4.310282e-02  4.310282e-02  4.310282e-02  4.310282e-02  3.669248e-02  1.484548e+00
3.813023e-02  4.464885e-02  4.464885e-02  4.464885e-02  4.464885e-02  4.464885e-02  4.464885e-02  3.813023e-02  1.534729e+00
3.951659e-02  4.612060e-02  4.612060e-02  4.612060e-02  4.612060e-02  4.612060e-02  4.612060e-02  3.951659e-02  1.582453e+00
4.086429e-02  4.752495e-02  4.752495e-02  4.752495e-02  4.752495e-02  4.752495e-02  4.752495e-02  4.086429e-02  1.627949e+00
4.119750e-02  4.786623e-02  4.786623e-02  4.786623e-02  4.786623e-02  4.786623e-02  4.786623e-02  4.119750e-02  1.638998e+00
4.218168e-02  4.886793e-02  4.886793e-02  4.886793e-02  4.886793e-02  4.886793e-02  4.886793e-02  4.218168e-02  1.671414e+00
4.345684e-02  5.015473e-02  5.015473e-02  5.015473e-02  5.015473e-02  5.015473e-02  5.015473e-02  4.345684e-02  1.713024e+00
4.469621e-02  5.138995e-02  5.138995e-02  5.138995e-02  5.138995e-02  5.138995e-02  5.138995e-02  4.469621e-02  1.752929e+00
4.590293e-02  5.257763e-02  5.257763e-02  5.257763e-02  5.257763e-02  5.257763e-02  5.257763e-02  4.590293e-02  1.791263e+00
4.707631e-02  5.372133e-02  5.372133e-02  5.372133e-02  5.372133e-02  5.372133e-02  5.372133e-02  4.707631e-02  1.828146e+00
4.821561e-02  5.482423e-02  5.482423e-02  5.482423e-02  5.482423e-02  5.482423e-02  5.482423e-02  4.821561e-02  1.863682e+00
4.932447e-02  5.588922e-02  5.588922e-02  5.588922e-02  5.588922e-02  5.588922e-02  5.588922e-02  4.932447e-02  1.897967e+00
5.040304e-02  5.691880e-02  5.691880e-02  5.691880e-02  5.691880e-02  5.691880e-02  5.691880e-02  5.040304e-02  1.931086e+00
5.145464e-02  5.791532e-02  5.791532e-02  5.791532e-02  5.791532e-02  5.791532e-02  5.791532e-02  5.145464e-02  1.963115e+00
5.248800e-02  5.888085e-02  5.888085e-02  5.888085e-02  5.888085e-02  5.888085e-02  5.888085e-02  5.248800e-02  1.994124e+00
5.349730e-02  5.981730e-02  5.981730e-02  5.981730e-02  5.981730e-02  5.981730e-02  5.981730e-02  5.349730e-02  2.024175e+00
5.448414e-02  6.072638e-02  6.072638e-02  6.072638e-02  6.072638e-02  6.072638e-02  6.072638e-02  5.448414e-02  2.053326e+00
5.544965e-02  6.160967e-02  6.160967e-02  6.160967e-02  6.160967e-02  6.160967e-02  6.160967e-02  5.544965e-02  2.081628e+00
5.639271e-02  6.246860e-02  6.246860e-02  6.246860e-02  6.246860e-02  6.246860e-02  6.246860e-02  5.639271e-02  2.109130e+00
5.731570e-02  6.330452e-02  6.330452e-02  6.330452e-02  6.330452e-02  6.330452e-02  6.330452e-02  5.731570e-02  2.135876e+00
5.821962e-02  6.411862e-02  6.411862e-02  6.411862e-02  6.411862e-02  6.411862e-02  6.411862e-02  5.821962e-02  2.161906e+00
5.910808e-02  6.491203e-02  6.491203e-02  6.491203e-02  6.491203e-02  6.491203e-02  6.491203e-02  5.910808e-02  2.187257e+00
5.997999e-02  6.568580e-02  6.568580e-02  6.568580e-02  6.568580e-02  6.568580e-02  6.568580e-02  5.997999e-02  2.211963e+00
6.083568e-02  6.644087e-02  6.644087e-02  6.644087e-02  6.644087e-02  6.644087e-02  6.644087e-02  6.083568e-02  2.236057e+00
6.167384e-02  6.717815e-02  6.717815e-02  6.717815e-02  6.717815e-02  6.717815e-02  6.717815e-02  6.167384e-02  2.259568e+00
6.249700e-02  6.789848e-02  6.789848e-02  6.789848e-02  6.789848e-02  6.789848e-02  6.789848e-02  6.249700e-02  2.282523e+00
6.330590e-02  6.860260e-02  6.860260e-02  6.860260e-02  6.860260e-02  6.860260e-02  6.860260e-02  6.330590e-02  2.304948e+00
6.409883e-02  6.929125e-02  6.929125e-02  6.929125e-02  6.929125e-02  6.929125e-02  6.929125e-02  6.409883e-02  2.326867e+00
6.487516e-02  6.996510e-02  6.996510e-02  6.996510e-02  6.996510e-02  6.996510e-02  6.996510e-02  6.487516e-02  2.348301e+00
6.563806e-02  7.062478e-02  7.062478e-02  7.062478e-02  7.062478e-02  7.062478e-02  7.062478e-02  6.563806e-02  2.369273e+00
6.639122e-02  7.127090e-02  7.127090e-02  7.127090e-02  7.127090e-02  7.127090e-02  7.127090e-02  6.639122e-02  2.389801e+00
6.713328e-02  7.190397e-02  7.190397e-02  7.190397e-02  7.190397e-02  7.190397e-02  7.190397e-02  6.713328e-02  2.409903e+00
6.786308e-02  7.252453e-02  7.252453e-02  7.252453e-02  7.252453e-02  7.252453e-02  7.252453e-02  6.786308e-02  2.429598e+00
6.858093e-02  7.313308e-02  7.313308e-02  7.313308e-02  7.313308e-02  7.313308e-02  7.313308e-02  6.858093e-02  2.448900e+00
6.928813e-02  7.373008e-02  7.373008e-02  7.373008e-02  7.373008e-02  7.373008e-02  7.373008e-02  6.928813e-02  2.467825e+00
7.267155e-02  7.655620e-02  7.655620e-02  7.655620e-02  7.655620e-02  7.655620e-02  7.655620e-02  7.267155e-02  2.557276e+00
7.584014e-02  7.914960e-02  7.914960e-02  7.914960e-02  7.914960e-02  7.914960e-02  7.914960e-02  7.584014e-02  2.639158e+00
7.879538e-02  8.154602e-02  8.154602e-02  8.154602e-02  8.154602e-02  8.154602e-02  8.154602e-02  7.879538e-02  2.714647e+00
8.156379e-02  8.377347e-02  8.377347e-02  8.377347e-02  8.377347e-02  8.377347e-02  8.377347e-02  8.156379e-02  2.784662e+00
8.418825e-02  8.585443e-02  8.585443e-02  8.585443e-02  8.585443e-02  8.585443e-02  8.585443e-02  8.418825e-02  2.849941e+00
8.667674e-02  8.780708e-02  8.780708e-02  8.780708e-02  8.780708e-02  8.780708e-02  8.780708e-02  8.667674e-02  2.911080e+00
8.905132e-02  8.964648e-02  8.964648e-02  8.964648e-02  8.964648e-02  8.964648e-02  8.964648e-02  8.905132e-02  2.968568e+00
9.132469e-02  9.138510e-02  9.138510e-02  9.138510e-02  9.138510e-02  9.138510e-02  9.138510e-02  9.132469e-02  3.022815e+00
9.347469e-02  9.303347e-02  9.303347e-02  9.303347e-02  9.303347e-02  9.303347e-02  9.303347e-02  9.347469e-02  3.074164e+00
9.552931e-02  9.460058e-02  9.460058e-02  9.460058e-02  9.460058e-02  9.460058e-02  9.460058e-02  9.552931e-02  3.122906e+00
1.124828e-01  1.070914e-01  1.070914e-01  1.070914e-01  1.070914e-01  1.070914e-01  1.070914e-01  1.124828e-01  3.508765e+00
1.252009e-01  1.160469e-01  1.160469e-01  1.160469e-01  1.160469e-01  1.160469e-01  1.160469e-01  1.252009e-01  3.782585e+00
1.354085e-01  1.230366e-01  1.230366e-01  1.230366e-01  1.230366e-01  1.230366e-01  1.230366e-01  1.354085e-01  3.994661e+00
1.440259e-01  1.287711e-01  1.287711e-01  1.287711e-01  1.287711e-01  1.287711e-01  1.287711e-01  1.440259e-01  4.167591e+00
