PdfType: central
Format: lhagrid1
FluxType: Regge
FluxParams: "A = 2.21752, alpha0 = 0.5, alphaP = 0.3, B0 = 1.6"
---
1.000000e-03 1.072267e-03 1.149757e-03 1.232847e-03 1.321941e-03 1.417474e-03 1.519912e-03 1.629751e-03 1.747528e-03 1.873817e-03 2.009233e-03 2.154435e-03 2.310129e-03 2.477077e-03 2.656088e-03 2.848035e-03 3.053857e-03 3.274549e-03 3.511191e-03 3.764938e-03 4.037018e-03 4.328761e-03 4.641587e-03 4.977025e-03 5.336699e-03 5.722366e-03 6.135909e-03 6.579332e-03 7.054800e-03 7.564636e-03 8.111309e-03 8.697488e-03 9.326038e-03 1.000000e-02 1.072267e-02 1.149757e-02 1.232847e-02 1.321941e-02 1.417474e-02 1.519912e-02 1.629751e-02 1.747528e-02 1.873818e-02 2.009233e-02 2.154434e-02 2.310129e-02 2.477077e-02 2.656088e-02 2.848035e-02 3.053856e-02 3.274549e-02 3.511191e-02 3.764937e-02 4.037018e-02 4.328760e-02 4.641591e-02 4.977024e-02 5.336698e-02 5.722365e-02 6.135909e-02 6.579332e-02 7.054800e-02 7.564636e-02 8.111308e-02 8.697487e-02 9.326037e-02 1.000000e-01 1.072267e-01 1.149758e-01 1.232847e-01 1.321941e-01 1.417474e-01 1.519911e-01 1.629751e-01 1.747528e-01 1.873818e-01 2.009233e-01 2.154434e-01 2.310131e-01 2.477077e-01 2.656087e-01 2.848034e-01 3.053856e-01 3.274549e-01 3.511190e-01 3.764936e-01 4.037017e-01 4.328761e-01 4.641589e-01 4.977023e-01 5.336699e-01 5.722368e-01 6.135908e-01 6.579332e-01 7.054803e-01 7.564633e-01 8.111308e-01 8.697490e-01 9.326033e-01 1.000000e+00 1.400000e+00 1.414214e+00 1.449138e+00 1.483240e+00 1.516575e+00 1.549193e+00 1.581139e+00 1.732051e+00 1.870829e+00 2.000000e+00 2.121320e+00 2.236068e+00 2.449490e+00 2.645751e+00 2.828427e+00 3.000000e+00 3.162278e+00 3.316625e+00 3.464102e+00 3.605551e+00 3.741657e+00 3.872983e+00 4.000000e+00 4.123106e+00 4.242641e+00 4.358899e+00 4.472136e+00 4.500000e+00 4.582576e+00 4.690416e+00 4.795832e+00 4.898979e+00 5.000000e+00 5.099020e+00 5.196152e+00 5.291503e+00 5.385165e+00 5.477226e+00 5.567764e+00 5.656854e+00 5.744563e+00 5.830952e+00 5.916080e+00 6.000000e+00 6.082763e+00 6.164414e+00 6.244998e+00 6.324555e+00 6.403124e+00 6.480741e+00 6.557439e+00 6.633250e+00 6.708204e+00 6.782330e+00 6.855655e+00 6.928203e+00 7.000000e+00 7.071068e+00 7.416198e+00 7.745967e+00 8.062258e+00 8.366600e+00 8.660254e+00 8.944272e+00 9.219544e+00 9.486833e+00 9.746794e+00 1.000000e+01 1.224745e+01 1.414214e+01 1.581139e+01 1.732051e+01 1.870829e+01 2.000000e+01 2.121320e+01 2.236068e+01 2.345208e+01 2.449490e+01 2.549510e+01 2.645751e+01 2.738613e+01 2.828427e+01 2.915476e+01 3.000000e+01 3.082207e+01 3.162278e+01 3.872983e+01 4.472136e+01 
 -4 -3 -2 -1  1  2  3  4  21
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
0.000000e+00 1.492515e-01 1.492515e-01 1.492515e-01 1.819890e-01 1.819890e-01 1.492515e-01 0.000000e+00 8.905527e-01 
2.437124e-03 1.538336e-01 1.538336e-01 1.538336e-01 1.869180e-01 1.869180e-01 1.538336e-01 2.437124e-03 1.108010e+00 
4.758488e-03 1.579669e-01 1.579669e-01 1.579669e-01 1.913558e-01 1.913558e-01 1.579669e-01 4.758488e-03 1.329574e+00 
9.103291e-03 1.651969e-01 1.651969e-01 1.651969e-01 1.991003e-01 1.991003e-01 1.651969e-01 9.103291e-03 1.774332e+00 
1.311427e-02 1.713869e-01 1.713869e-01 1.713869e-01 2.057139e-01 2.057139e-01 1.713869e-01 1.311427e-02 2.210504e+00 
1.684905e-02 1.768067e-01 1.768067e-01 1.768067e-01 2.114923e-01 2.114923e-01 1.768067e-01 1.684905e-02 2.631205e+00 
2.035066e-02 1.816321e-01 1.816321e-01 1.816321e-01 2.166281e-01 2.166281e-01 1.816321e-01 2.035066e-02 3.033469e+00 
2.365222e-02 1.859844e-01 1.859844e-01 1.859844e-01 2.212534e-01 2.212534e-01 1.859844e-01 2.365222e-02 3.416406e+00 
2.677980e-02 1.899507e-01 1.899507e-01 1.899507e-01 2.254631e-01 2.254631e-01 1.899507e-01 2.677980e-02 3.780209e+00 
2.975438e-02 1.935960e-01 1.935960e-01 1.935960e-01 2.293277e-01 2.293277e-01 1.935960e-01 2.975438e-02 4.125625e+00 
3.259311e-02 1.969700e-01 1.969700e-01 1.969700e-01 2.329011e-01 2.329011e-01 1.969700e-01 3.259311e-02 4.453661e+00 
3.531022e-02 2.001114e-01 2.001114e-01 2.001114e-01 2.362252e-01 2.362252e-01 2.001114e-01 3.531022e-02 4.765421e+00 
